,X1,X2,X3,X4,Y1,Y2,Y3,Y4
ENSMUSG00000037474,83.16046623,138.7689296,100.4723088,78.11518903,83.86252401,94.16237249,101.3133667,116.5485119
ENSMUSG00000037461,692.1096867,696.4629295,597.189341,495.4147515,477.2176962,673.4036335,692.0356579,668.152156
ENSMUSG00000026623,3978.289401,3390.674789,2805.32233,1860.374897,3443.355302,3458.327135,3344.158144,3091.649457
ENSMUSG00000026622,10.73038274,31.41938028,42.89828915,39.05759452,19.96726762,29.48518734,30.23060135,40.03574836
ENSMUSG00000055833,73.77138133,53.23839436,34.99597273,48.30807743,40.93289863,53.26356423,63.72937582,49.82226463
ENSMUSG00000037434,504.3279887,607.4413521,607.3494621,479.99728,623.9771132,617.2866641,598.0756807,670.8212059
ENSMUSG00000049353,18.77816979,19.20073239,20.32024223,19.52879726,24.95908453,8.560215681,20.42608199,19.57303253
ENSMUSG00000026637,46.94542448,57.60219718,45.15609384,54.47506604,36.9394451,48.50788886,57.19302958,51.60163122
ENSMUSG00000103653,6.706489212,21.81901408,3.386707038,13.36180865,10.98199719,8.560215681,8.987476077,9.786516267
ENSMUSG00000097089,28.16725469,19.20073239,4.515609384,15.41747152,19.96726762,12.36475598,4.085216399,15.12461605
ENSMUSG00000037395,308.4985037,297.6113521,226.9093715,217.9002641,283.5352002,278.6825772,291.6844509,316.7272537
ENSMUSG00000097316,91.20825328,105.6040282,93.69889472,61.66988608,70.88380006,96.06464264,102.13041,78.29213013
ENSMUSG00000058248,1009.997275,1061.276845,844.4189548,631.0885009,955.4337557,1054.808799,1198.602491,812.2808501
ENSMUSG00000037375,14.75427627,15.70969014,14.6757305,42.14108882,21.96399438,25.68064704,24.51129839,20.46271583
ENSMUSG00000016262,308.4985037,267.0647324,277.7099771,210.7054441,265.5646594,276.780307,310.4764463,373.6669847
ENSMUSG00000016200,292.4029296,265.3192113,152.4018167,151.0912209,200.6710396,230.1746883,216.5164691,252.6700563
ENSMUSG00000016181,325.9353757,344.7404225,330.7683874,319.6555762,241.6039382,303.4120891,326.8173119,267.7946724
ENSMUSG00000026638,6.706489212,9.600366197,11.28902346,10.27831435,16.97217748,14.26702613,20.42608199,14.23493275
ENSMUSG00000079144,38.89763743,96.87642253,74.50755484,70.92036899,65.89198315,68.48172544,63.72937582,82.74054662
ENSMUSG00000037318,8.047787054,14.83692958,7.902316422,17.47313439,7.986907049,7.609080605,10.62156264,13.34524945
ENSMUSG00000026639,45.60412664,48.00183098,71.1208478,82.22651477,61.89852963,50.41015901,45.75442366,47.15321474
ENSMUSG00000016194,308.4985037,228.6632676,278.8388795,288.8206331,296.5139242,249.1973898,293.3185374,201.9581084
ENSMUSG00000009633,65.72359428,86.40329577,112.8902346,158.2860409,110.8183353,73.23740082,85.78954437,93.41674618
ENSMUSG00000104348,24.14336116,22.69177465,37.25377742,40.08542595,12.97872395,25.68064704,10.62156264,32.02859869
ENSMUSG00000016179,676.0141126,597.8409859,565.5800753,479.99728,597.0213019,585.8992066,576.0155122,555.1623773
ENSMUSG00000026640,1809.410789,1599.770113,1231.632459,1014.469626,1284.893672,1502.793419,1663.500117,1408.368659
ENSMUSG00000016494,759.1745788,919.0168732,775.5559117,571.4742777,732.7987217,870.2885942,960.8428969,724.2022037
ENSMUSG00000097325,10.73038274,28.80109859,24.83585161,15.41747152,11.98036057,20.92497166,21.24312527,19.57303253
ENSMUSG00000096929,1140.103166,843.9594648,727.0131108,534.472346,507.1685976,798.0023284,965.7451566,950.1817612
ENSMUSG00000103867,37.55633959,58.47495774,47.41389853,150.0633895,53.91162258,104.6248583,89.05771749,94.30642948
ENSMUSG00000104077,10.73038274,13.96416901,11.28902346,42.14108882,13.97708734,12.36475598,9.804519357,2.669049891
ENSMUSG00000016493,107.3038274,125.6775211,110.6324299,91.47699768,57.90507611,116.0384792,136.4462277,171.7088763
ENSMUSG00000104010,22.80206332,18.32797183,27.0936563,14.38964009,12.97872395,23.77837689,21.24312527,40.03574836
ENSMUSG00000016481,288.3790361,284.5199437,238.198395,200.4271298,346.4320933,261.5621458,301.4889702,285.5883383
ENSMUSG00000050530,1495.547094,1309.140845,1187.605268,1017.55312,1365.761105,1434.311694,1330.963503,1276.695531
ENSMUSG00000026643,1822.823768,1691.409972,1583.849991,1486.244255,1566.432145,1803.352103,1816.287211,1819.402342
ENSMUSG00000049950,95.23214681,77.67569014,72.24975014,83.25434621,95.84288459,56.11696946,80.07024141,100.5342126
ENSMUSG00000026650,22.80206332,14.83692958,22.57804692,26.7236173,36.9394451,18.07156644,17.97495215,23.13176572
ENSMUSG00000026648,103.2799339,154.4786197,86.92548064,62.69771751,94.84452121,156.9372875,156.0552664,155.694577
ENSMUSG00000026646,76.45397702,78.5484507,62.08962903,40.08542595,65.89198315,61.82377991,99.67928012,77.40244684
ENSMUSG00000109865,535.1778391,588.2406197,579.1269035,549.8898175,547.1031329,529.7822371,567.8450794,608.5433751
ENSMUSG00000051396,79.1365727,90.76709859,42.89828915,66.80904325,96.84124797,66.57945529,97.22815029,94.30642948
ENSMUSG00000039496,20.11946764,20.07349296,25.96475396,19.52879726,32.94599158,9.511350756,17.97495215,16.01429935
ENSMUSG00000026655,148.8840605,157.0969014,114.0191369,296.0154532,161.7348677,153.1327472,153.6041366,142.3493275
ENSMUSG00000026657,716.2530478,790.7210704,774.4270094,579.6969291,752.7659894,728.5694679,813.7751066,780.2522514
ENSMUSG00000104284,9.389084897,9.600366197,14.6757305,60.64205464,23.96072115,23.77837689,17.97495215,24.02144902
ENSMUSG00000084859,16.09557411,33.16490141,15.80463284,20.55662869,45.92471553,20.92497166,12.2556492,16.01429935
ENSMUSG00000086921,24.14336116,20.07349296,18.06243754,68.86470612,59.90180287,28.53405227,35.94990431,39.14606507
ENSMUSG00000102816,37.55633959,60.22047887,45.15609384,74.00386329,58.90343949,34.24086272,34.31581775,64.05719738
ENSMUSG00000102136,17.43687195,36.65594366,40.64048446,65.78121182,68.8870733,56.11696946,36.76694759,32.02859869
ENSMUSG00000102494,8.047787054,14.83692958,15.80463284,38.02976308,17.97054086,8.560215681,17.15790887,8.89683297
ENSMUSG00000039449,832.9459601,836.9773802,705.5639662,589.9752435,728.8052682,846.5102173,895.4794346,848.7578653
ENSMUSG00000048186,53.6519137,61.09323943,32.73816803,41.11325739,70.88380006,40.89880825,50.65668334,68.50561387
ENSMUSG00000026662,386.2937786,426.7799155,480.9123994,353.5740135,477.2176962,486.9811587,513.1031797,461.7456311
ENSMUSG00000026664,983.1713185,1148.552901,1177.445147,1244.703867,1306.857666,1015.812261,1076.045999,1088.082672
ENSMUSG00000086670,4.023893527,12.21864789,9.031218768,12.33397722,15.9738141,8.560215681,3.268173119,14.23493275
ENSMUSG00000026668,14.75427627,10.47312676,20.32024223,52.41940317,17.97054086,15.21816121,20.42608199,24.02144902
ENSMUSG00000026669,21.46076548,38.40146479,25.96475396,17.47313439,22.96235777,19.97383659,23.69425511,23.13176572
ENSMUSG00000026672,364.8330131,450.3444507,483.1702041,383.3811251,447.2667947,381.4051653,395.4489474,399.4678003
ENSMUSG00000026676,118.0342101,101.2402253,103.8590158,63.72554895,102.8314283,69.43286052,120.1053621,99.64452926
ENSMUSG00000039145,1711.496047,1843.27031,1669.64657,1167.61651,1743.142463,2020.210901,1963.355001,1891.466689
ENSMUSG00000039128,1389.584565,1338.814704,1446.123905,1349.542674,1437.643269,1223.159707,1370.998623,1402.140876
ENSMUSG00000025817,323.25278,342.1221408,327.3816803,275.4588245,325.4664622,312.9234399,261.4538495,323.8447201
ENSMUSG00000056718,33.53244606,24.43729577,30.48036334,31.86277447,13.97708734,22.82724181,27.77947151,20.46271583
ENSMUSG00000025816,886.5978738,823.0132112,730.3998179,499.5260772,615.9902062,856.9727031,728.8026055,855.8753317
ENSMUSG00000025815,135.4710821,177.1703944,132.0815745,88.39350338,75.87561697,120.7941546,144.6166605,158.3636269
ENSMUSG00000043241,1466.038542,1293.431155,1134.546858,1400.934245,1542.471424,1428.604884,1324.427156,1392.35436
ENSMUSG00000045319,54.99321154,69.82084507,90.31218768,94.56049199,86.85761416,55.16583439,64.5464191,46.26353144
ENSMUSG00000039063,25.48465901,10.47312676,16.93353519,14.38964009,10.98199719,19.02270151,23.69425511,11.56588286
ENSMUSG00000039046,461.4064578,461.690338,430.1117938,562.2237948,543.1096793,516.4663461,504.9327469,521.354412
ENSMUSG00000002107,6080.10312,6798.804788,6361.36472,7008.782553,7269.083778,7593.862444,6323.097942,7538.286575
ENSMUSG00000075538,6.706489212,10.47312676,23.70694927,9.250482912,0.998363381,5.706810454,17.15790887,7.117466376
ENSMUSG00000062319,69.7474878,102.9857465,94.82779706,286.7649703,195.6792227,162.6440979,75.16798173,137.900911
ENSMUSG00000015619,21.46076548,5.23656338,32.73816803,43.16892026,35.94108172,17.12043136,20.42608199,11.56588286
ENSMUSG00000025782,484.2085211,495.728,558.8066613,691.7305555,686.8740062,563.0719648,504.1157036,561.3901604
ENSMUSG00000025781,3445.794157,3162.884282,3414.929597,3401.094217,3950.523899,3229.103582,2930.734244,3266.917066
ENSMUSG00000037262,265.5769728,226.0449859,211.1047387,426.5500454,258.5761157,263.4644159,245.9300272,297.1542212
ENSMUSG00000037254,33.53244606,78.5484507,37.25377742,77.0873576,100.8347015,42.8010784,44.1203371,80.96118002
ENSMUSG00000025780,380.9285872,404.9609014,270.936563,292.9319589,323.4697355,313.874575,365.218346,385.2328676
ENSMUSG00000061186,54.99321154,45.38354929,36.12487507,45.22458312,53.91162258,40.89880825,43.30329382,59.6087809
ENSMUSG00000026778,160.9557411,145.7510141,273.1943677,192.2044783,237.6104847,200.689501,204.2608199,188.612859
ENSMUSG00000086006,48.28672233,30.54661972,57.57401965,50.3637403,36.9394451,40.89880825,49.83964006,28.4698655
ENSMUSG00000082424,75.11267917,73.31188732,112.8902346,155.2025466,66.89034654,83.69988665,65.36346238,61.38814749
ENSMUSG00000026773,731.0073241,501.8373239,435.7563056,334.0452163,547.1031329,592.5571521,588.2711614,482.208347
ENSMUSG00000037197,1020.727658,995.8198028,1105.195397,1114.169275,1093.207902,907.3828621,953.4895074,1048.936607
ENSMUSG00000023206,79.1365727,100.3674648,45.15609384,66.80904325,44.92635215,76.09080605,98.04519357,63.16751408
ENSMUSG00000058594,1463.355946,1373.725127,1350.167206,1221.063744,1216.006598,1380.096995,1469.043817,1518.689388
ENSMUSG00000047909,570.051583,617.0417183,565.5800753,489.2477629,280.5401101,585.8992066,585.8200316,565.8385769
ENSMUSG00000026768,108.6451252,115.2043944,91.44109003,65.78121182,45.92471553,96.06464264,75.98502501,117.4381952
ENSMUSG00000086843,14.75427627,24.43729577,20.32024223,7.194820043,5.990180287,26.63178212,26.96242823,23.13176572
ENSMUSG00000026767,525.7887542,528.0201408,452.6898407,307.321599,613.9934794,598.2639626,523.7247423,501.7813795
ENSMUSG00000104449,12.07168058,9.600366197,20.32024223,30.83494304,12.97872395,23.77837689,4.902259678,19.57303253
ENSMUSG00000026730,853.0654278,938.2176056,764.2668882,540.6393346,1317.839663,820.8295703,830.1159722,923.4912623
ENSMUSG00000049630,588.8297528,552.4574366,485.4280088,203.5106241,617.9869329,544.0492633,513.1031797,395.9090672
ENSMUSG00000104459,37.55633959,16.5824507,10.16012111,7.194820043,16.97217748,7.609080605,21.24312527,14.23493275
ENSMUSG00000102900,12.07168058,20.94625352,31.60926569,26.7236173,31.9476282,18.07156644,17.97495215,21.35239913
ENSMUSG00000026727,315.204993,349.1042253,284.4833912,302.1824418,408.3306229,303.4120891,326.8173119,292.7058047
ENSMUSG00000026726,10.73038274,7.85484507,11.28902346,18.50096582,6.988543668,19.97383659,17.97495215,28.4698655
ENSMUSG00000026723,116.6929123,95.1309014,79.02316422,76.05952616,67.88870992,70.3839956,96.41110701,101.4238959
ENSMUSG00000026728,606.2666248,679.0077183,646.8610443,1249.843025,839.6236035,574.4855857,541.6996944,702.8498046
ENSMUSG00000003418,61.69970075,36.65594366,32.73816803,33.91843734,51.91489582,54.21469931,55.55894302,36.47701518
ENSMUSG00000063275,123.3994015,110.8405915,128.6948674,103.8109749,106.8248818,126.5009651,121.7394487,146.797744
ENSMUSG00000102553,13.41297842,21.81901408,19.19133988,9.250482912,45.92471553,24.72951197,38.40103415,30.2492321
ENSMUSG00000026718,920.1303199,877.9971267,646.8610443,505.6930658,1026.317556,889.3112957,858.712487,884.3451972
ENSMUSG00000103901,56.33450938,43.63802817,37.25377742,34.94626878,40.93289863,57.06810454,48.2055535,47.15321474
ENSMUSG00000026712,56.33450938,54.98391549,32.73816803,34.94626878,44.92635215,40.89880825,44.1203371,55.16036441
ENSMUSG00000036949,767.2223658,541.9843098,576.8690988,310.4050933,692.8641865,532.6356423,625.038109,528.4718784
ENSMUSG00000057914,673.3315169,699.9539718,504.6193487,427.5778768,586.0393047,591.606017,673.2436625,588.9703426
ENSMUSG00000026707,107.3038274,62.83876056,104.9879182,70.92036899,79.86907049,114.1362091,93.14293389,84.51991321
ENSMUSG00000017418,351.4200347,310.7027606,251.7452232,128.4789293,343.4370031,379.5028952,373.3887788,359.432052
ENSMUSG00000026748,549.9321154,412.8157465,484.2991064,429.6335397,534.1244089,512.6618058,531.8951751,443.0622819
ENSMUSG00000053702,1060.966593,989.7104788,751.8489624,575.5856034,1089.214449,1034.834962,1086.667562,941.2849282
ENSMUSG00000054057,114.0103166,89.02157746,142.2416956,166.5086924,110.8183353,116.0384792,118.4712756,106.7619956
ENSMUSG00000054074,183.7578044,185.898,158.0463284,127.4510979,153.7479607,186.4224748,165.8597858,192.1715921
ENSMUSG00000026743,611.6318161,641.4790141,577.9980011,613.6153665,480.2127863,546.9026685,646.2812343,622.7783079
ENSMUSG00000026740,474.8194362,427.652676,416.5649657,408.0490796,491.1947835,438.4732699,434.6670248,491.1051799
ENSMUSG00000051154,653.2120492,721.7729859,757.4934742,925.0482912,800.6874317,700.0354157,696.9379176,806.0530671
ENSMUSG00000026739,820.8742795,777.6296619,646.8610443,437.8561912,874.5663219,801.8068687,719.8151294,814.9499
ENSMUSG00000037708,73.77138133,89.02157746,71.1208478,55.50289747,60.90016625,69.43286052,89.87476077,58.7190976
ENSMUSG00000097638,22.80206332,28.80109859,28.22255865,32.89060591,37.93780848,20.92497166,18.79199543,27.58018221
ENSMUSG00000026737,1656.502835,1518.60338,1352.425011,1187.145307,1721.178469,1615.027358,1549.931102,1431.500425
ENSMUSG00000037683,4.023893527,16.5824507,14.6757305,23.640123,20.965631,18.07156644,17.15790887,21.35239913
ENSMUSG00000087674,67.06489212,60.22047887,60.96072668,32.89060591,37.93780848,69.43286052,89.05771749,63.16751408
ENSMUSG00000023094,340.689652,349.9769859,351.0886296,430.6613711,351.4239102,354.7733832,343.1581775,346.9764858
ENSMUSG00000043415,525.7887542,507.0738873,476.39679,307.321599,418.3142567,566.8765051,499.2134439,467.0837309
ENSMUSG00000036617,1397.632352,1324.850535,1137.933565,584.8360863,1193.04424,1320.175485,1353.023671,1189.506568
ENSMUSG00000091457,4.023893527,15.70969014,10.16012111,17.47313439,8.98527043,20.92497166,12.2556492,13.34524945
ENSMUSG00000036591,2779.169129,2263.068141,2156.203481,1379.349785,1791.063906,2329.3298,2364.523251,2399.475852
ENSMUSG00000075514,187.7816979,220.8084225,322.866071,225.0950842,216.6448537,206.3963114,244.2959406,243.7732234
ENSMUSG00000026679,48.28672233,41.01974648,34.99597273,70.92036899,66.89034654,41.84994333,31.86468791,37.36669847
ENSMUSG00000048550,278.9899512,285.3927042,265.2920513,224.0672528,345.4337299,261.5621458,283.5140181,283.8089717
ENSMUSG00000045967,1919.397212,1762.103577,1430.319272,1036.054086,1766.104821,1921.292853,1897.991539,1497.336989
ENSMUSG00000083863,18.77816979,13.96416901,16.93353519,24.66795443,24.95908453,21.87610674,19.60903871,21.35239913
ENSMUSG00000083563,37.55633959,38.40146479,49.67170322,35.97410021,65.89198315,58.01923961,52.2907699,40.03574836
ENSMUSG00000026787,2905.251127,2567.661577,2200.230672,1810.011156,2882.275081,2458.68417,2514.859215,3005.350177
ENSMUSG00000026786,69.7474878,105.6040282,85.7965783,99.69964916,88.85434092,71.33513067,65.36346238,83.63022991
ENSMUSG00000026784,181.0752087,172.8065915,155.7885237,128.4789293,101.8330649,154.0838822,192.0051707,170.819193
ENSMUSG00000058835,2028.042338,1835.415465,1654.970839,1022.692277,2028.67439,1811.912319,1844.066682,1935.950854
ENSMUSG00000026781,1288.987227,1170.371915,933.6022401,536.5280089,1226.988595,1135.65528,1071.960783,1072.958056
ENSMUSG00000026779,18.77816979,20.94625352,14.6757305,13.36180865,9.983633811,9.511350756,12.2556492,8.007149673
ENSMUSG00000026775,1584.072752,1444.418732,1257.597213,945.6049199,1779.083545,1390.559481,1280.306819,1314.06223
ENSMUSG00000081648,9.389084897,43.63802817,24.83585161,62.69771751,28.95253805,29.48518734,22.87721183,32.02859869
ENSMUSG00000069132,26.82595685,21.81901408,31.60926569,21.58446013,32.94599158,24.72951197,31.04764463,36.47701518
ENSMUSG00000102704,12.07168058,21.81901408,16.93353519,38.02976308,15.9738141,30.43632242,11.43860592,20.46271583
ENSMUSG00000026771,348.737439,251.3550422,179.495473,195.2879726,258.5761157,248.2462547,276.1606285,300.7129544
ENSMUSG00000026986,288.3790361,285.3927042,217.8781528,235.3733985,297.5122876,267.2689562,281.0628882,267.7946724
ENSMUSG00000026979,24.14336116,21.81901408,28.22255865,15.41747152,6.988543668,23.77837689,28.59651479,19.57303253
ENSMUSG00000102591,6.706489212,6.109323943,11.28902346,19.52879726,7.986907049,13.31589106,13.07269248,11.56588286
ENSMUSG00000084241,22.80206332,16.5824507,11.28902346,8.222651477,28.95253805,27.58291719,19.60903871,24.02144902
ENSMUSG00000004113,1927.445,1733.302479,1510.471339,1237.509047,1298.870759,1706.336326,1998.487862,1647.693466
ENSMUSG00000036893,596.8775399,603.0775493,655.892263,617.7266922,447.2667947,566.8765051,620.1358493,625.4473578
ENSMUSG00000026972,147.5427627,167.5700282,214.4914457,275.4588245,92.84779445,181.6667994,167.4938723,211.7446247
ENSMUSG00000026974,665.2837298,569.0398873,668.3101888,600.2535578,684.8772795,694.3286052,620.1358493,632.5648241
ENSMUSG00000026975,380.9285872,422.4161127,435.7563056,422.4387196,375.3846313,389.965381,432.215895,370.1082515
ENSMUSG00000036850,854.4067256,939.9631267,1036.332354,1243.676036,903.5188599,889.3112957,992.7075848,884.3451972
ENSMUSG00000036833,328.6179714,309.83,319.4793639,334.0452163,315.4828284,246.3439846,303.1230568,286.4780216
ENSMUSG00000084383,6.706489212,2.61828169,10.16012111,23.640123,20.965631,16.16929629,4.085216399,8.007149673
ENSMUSG00000006476,7913.65727,8526.870704,9669.048593,8009.89037,8678.772872,7872.545021,8200.663398,8112.132302
ENSMUSG00000078202,127.423295,118.6954366,102.7301135,56.53072891,111.8166987,138.865721,129.9098815,104.0929457
ENSMUSG00000059555,50.96931801,38.40146479,93.69889472,55.50289747,55.90834934,33.28972765,53.10781318,38.25638177
ENSMUSG00000013465,984.5126163,998.4380845,1141.320272,1342.347854,955.4337557,947.3305353,954.3065507,948.4023946
ENSMUSG00000036752,3938.050465,4027.79,4286.442208,5726.048922,4684.320984,3785.517601,3830.298895,3787.381795
ENSMUSG00000044628,2567.24407,2683.738732,3131.575108,4116.464896,2876.284901,2939.007384,2795.922103,2657.484008
ENSMUSG00000006471,574.0754765,592.6044225,581.3847082,576.6134348,343.4370031,564.0230998,564.5769063,579.1838263
ENSMUSG00000078201,190.4642936,205.9714929,223.5226645,220.9837584,171.7185016,189.27588,223.8698586,196.6200086
ENSMUSG00000048707,458.7238621,426.7799155,489.9436182,731.8159815,524.1407751,416.5971631,488.5918813,362.9907852
ENSMUSG00000026966,607.6079226,720.0274648,803.7784703,1062.777703,662.9132851,871.2397293,662.6220998,788.2594011
ENSMUSG00000026965,1912.690723,1870.325887,1995.899348,2115.277093,2050.638385,1875.638369,1865.309808,1852.320624
ENSMUSG00000026963,16.09557411,17.45521127,5.64451173,6.166988608,1.996726762,17.12043136,14.70677903,8.007149673
ENSMUSG00000026961,28.16725469,25.31005634,20.32024223,26.7236173,13.97708734,25.68064704,25.32834167,28.4698655
