"","KW_Pval","Pval_d1t1_vs_d1t2","log2FoldChange_d1t1_vs_d1t2","Pval_d1t1_vs_d2t1","log2FoldChange_d1t1_vs_d2t1","Pval_d1t1_vs_d2t2","log2FoldChange_d1t1_vs_d2t2","Pval_d1t2_vs_d2t1","log2FoldChange_d1t2_vs_d2t1","Pval_d1t2_vs_d2t2","log2FoldChange_d1t2_vs_d2t2","Pval_d2t1_vs_d2t2","log2FoldChange_d2t1_vs_d2t2"
"ENSMUSG00000090175",0.00576770280396289,1,0.583229284890657,0.00804384670337686,3.93599638405584,0.0969415875670878,2.44943467642973,0.129218275666543,3.35276709916518,0.806885880862891,1.86620539153907,1,-1.48656170762611
"ENSMUSG00000089960",0.00939430978456571,1,0.690726000964167,0.00967345803343742,2.63291953906123,0.129218275666543,1.66574438765783,0.22261320515682,1.94219353809706,1,0.975018386693664,1,-0.967175151403398
"ENSMUSG00000079429",0.0326580085196534,1,0.242734268073473,1,-0.343719721510793,0.287752883586541,0.877226059875207,0.8937667468433,-0.586453989584266,0.8937667468433,0.634491791801734,0.0233790026157443,1.220945781386
"ENSMUSG00000026295",0.00193767776638866,0.368212974836413,1.50134451177253,1,-0.453634178365135,0.0384566636927224,2.34076528048276,0.0719772847482236,-1.95497869013766,1,0.839420768710233,0.00455131944063285,2.7943994588479
"ENSMUSG00000100798",0.0074644273548288,1,-2.20751371153919,1,0.970738573500324,0.0375854956159993,-6.04699575514806,1,3.17825228503952,0.340485824660198,-3.83948204360886,0.00815943807407262,-7.01773432864838
"ENSMUSG00000049866",0.0473287935393891,1,-0.525057063033023,1,-0.773379696145794,0.0451578909987473,-2.88662239539317,1,-0.248322633112772,0.22261320515682,-2.36156533236014,0.466468454692815,-2.11324269924737
"ENSMUSG00000036206",0.0673100761333459,0.325916268762689,-0.903986684660954,0.652856580243274,-1.0776490349526,0.0617792938327117,-1.10838152527803,1,-0.173662350291644,1,-0.20439484061708,1,-0.0307324903254357
"ENSMUSG00000044337",0.422560107563986,1,-1.49049665313036,1,-1.54879278237561,0.98761342029669,-1.10239313566332,1,-0.0582961292452442,1,0.388103517467043,0.806885880862891,0.446399646712287
"ENSMUSG00000034432",0.277309056900111,1,-0.0785927096538486,1,0.266435960607398,1,-0.361863355512246,1,0.345028670261246,1,-0.283270645858397,0.325916268762689,-0.628299316119643
"ENSMUSG00000026303",0.00307312814988102,0.253417121756203,-1.44210705754341,1,0.0953426832644479,0.0276707006946457,-2.54541859764723,0.129218275666543,1.53744974080786,1,-1.10331154010382,0.0116022094398939,-2.64076128091168
"ENSMUSG00000034353",0.00463660543804172,1,0.343099479460932,0.52307181844157,-1.31326485373211,0.414956951645842,1.09129450819759,0.112067095784955,-1.65636433319304,1,0.748195028736663,0.00251371220634032,2.4045593619297
"ENSMUSG00000026307",0.00390891719863321,1,0.155514721579261,0.0233790026157443,1.10998617819922,0.0165572936118174,1.14792301587498,0.253417121756203,0.954471456619954,0.195056667874317,0.992408294295719,1,0.0379368376757651
"ENSMUSG00000049515",0.0326097513142035,1,-4.02675286246624,1,-1.14377646164968,0.0615715256687676,-4.03870350192658,1,2.88297640081656,1,-0.0119506394603332,0.0719760101456414,-2.8949270402769
"ENSMUSG00000026308",0.951831942379208,1,-3.71131007656051,1,-5.39685480053127,1,-1.7051780573274,1,-1.68554472397077,1,2.00613201923311,1,3.69167674320388
"ENSMUSG00000026309",0.200620534823485,1,0.130752232197825,1,0.0673800120918242,0.253417121756203,0.387007530944964,1,-0.0633722201060013,0.987613420296689,0.256255298747139,0.652856580243274,0.31962751885314
"ENSMUSG00000026313",0.110779160026153,1,-0.705826551335378,0.129218275666543,-1.23880702909605,0.466468454692816,-1.05338024328175,1,-0.532980477760677,1,-0.347553691946372,1,0.185426785814305
"ENSMUSG00000026260",0.00910095457447748,1,0.371304584626473,0.98761342029669,-0.589011132567417,0.368212974836413,0.877917508168302,0.129218275666543,-0.96031571719389,1,0.506612923541829,0.00667090761816205,1.46692864073572
"ENSMUSG00000034220",0.668493167520608,1,-0.69078642806209,1,-2.02825577516337,1,0.324649296509984,1,-1.33746934710128,1,1.01543572457207,1,2.35290507167335
"ENSMUSG00000026271",0.0165889017587537,0.8937667468433,-1.63285764821554,1,-0.744472869710882,0.0197007659164142,-4.4723319354426,1,0.888384778504658,0.806885880862891,-2.83947428722706,0.0719772847482237,-3.72785906573172
"ENSMUSG00000034159",0.0071195388918244,0.437565076136284,-Inf,1,-Inf,0.00463595815727205,-Inf,1,0.710075238241018,0.699714900052422,-2.84976483490188,0.11153002981306,-3.5598400731429
"ENSMUSG00000026278",0.0414099279939218,1,0.00366322299898516,1,0.417692942266832,0.466468454692816,-0.85472760338486,1,0.414029719267847,0.523071818441571,-0.858390826383845,0.0276707006946457,-1.27242054565169
"ENSMUSG00000081051",0.200620534823484,1,-0.115063368337698,0.652856580243274,-0.508960997403022,1,0.172217790611238,0.98761342029669,-0.393897629065324,1,0.287281158948936,0.253417121756203,0.68117878801426
"ENSMUSG00000026335",0.162025943456556,1,-0.30715076273147,1,-0.0970662503108091,0.523071818441571,-1.04641189380041,0.987613420296689,0.210084512420661,1,-0.739261131068939,0.325916268762689,-0.9493456434896
"ENSMUSG00000047496",0.0231798690536326,0.22261320515682,1.3148892078896,1,-0.66325388078003,0.893766746843301,0.874521920503951,0.0384566636927224,-1.97814308866963,1,-0.44036728738565,0.22261320515682,1.53777580128398
"ENSMUSG00000097482",0.00627967510817141,0.523071818441571,1.375357125742,1,-1.95390394687245,0.368212974836413,1.73849777630851,0.0276707006946457,-3.32926107261445,1,0.363140650566516,0.0165572936118174,3.69240172318097
"ENSMUSG00000026321",0.00959504378478588,0.523071818441571,-1.88454864133316,0.8937667468433,-1.84191957474108,0.00455131944063285,-4.46120521737749,1,0.0426290665920752,0.585092953900933,-2.57665657604433,0.325916268762689,-2.6192856426364
"ENSMUSG00000026315",0.585554881349549,1,-0.522498152589319,0.98761342029669,-0.573936400627675,1,-0.467667985995986,1,-0.0514382480383567,1,0.0548301665933331,1,0.10626841463169
"ENSMUSG00000038702",0.484133011604081,1,0.0273025315375868,1,-0.327804992007133,1,-1.11877890599678,1,-0.35510752354472,1,-1.14608143753437,0.8937667468433,-0.790973913989645
"ENSMUSG00000026380",0.00222802764233576,0.287752883586541,-1.18920122326131,1,0.407766817398822,0.0719772847482238,-1.59743337427579,0.0384566636927224,1.59696804066014,1,-0.408232151014479,0.00667090761816205,-2.00520019167461
"ENSMUSG00000037035",0.0200285853706871,1,-0.351001979100258,0.726683205941114,2.44288104333518,0.806885880862891,-2.15502873409378,0.195056667874317,2.79388302243544,1,-1.80402675499353,0.0138785012176004,-4.59790977742897
"ENSMUSG00000098923",0.12055396969792,1,-0.584262372975339,1,0.221758406152871,0.987613420296689,-0.682331301299985,0.806885880862891,0.80602077912821,1,-0.098068928324646,0.112067095784955,-0.904089707452856
"ENSMUSG00000026388",0.0580745704765665,1,-0.464234816380461,0.466468454692815,-0.679860409577461,1,0.457924862548638,1,-0.215625593197,0.893766746843301,0.922159678929098,0.0451578909987473,1.1377852721261
"ENSMUSG00000026390",0.00595466606312944,0.0969415875670879,-2.48857907358401,1,-0.633865700846508,0.0233790026157443,-4.99279843472807,0.253417121756203,1.85471337273751,1,-2.50421936114405,0.0719772847482237,-4.35893273388156
"ENSMUSG00000003721",0.0171188456322809,0.652856580243274,1.77687797287966,0.287752883586541,2.19383111372428,0.00967345803343742,2.91695603622045,1,0.416953140844615,0.726683205941114,1.14007806334079,1,0.72312492249617
"ENSMUSG00000026341",0.0608006435390904,1,-0.107698365217076,1,0.253275348239924,0.523071818441571,-0.846690067906856,0.987613420296689,0.360973713457,1,-0.73899170268978,0.0451578909987473,-1.09996541614678
"ENSMUSG00000026348",0.132450691620427,0.8937667468433,-0.857589593489212,1,-0.465525540835692,1,0.357131877029158,1,0.39206405265352,0.148610940055914,1.21472147051837,0.726683205941114,0.82265741786485
"ENSMUSG00000102014",0.260847751078418,0.287752883586541,-1.616459681582,1,-0.953254557438546,1,-0.502283688691568,1,0.66320512414345,1,1.11417599289043,1,0.450970868746979
"ENSMUSG00000036104",0.612451114123215,1,-0.127645143220438,1,-0.170531582464017,1,-0.164386710858561,1,-0.042886439243579,1,-0.0367415676381233,1,0.00614487160545559
"ENSMUSG00000100078",0.451510497926005,1,-0.0347001157157185,1,0.263737729743252,1,0.603285187863864,1,0.29843784545897,0.726683205941114,0.637985303579582,1,0.339547458120612
"ENSMUSG00000026399",0.602579645949567,1,0.017693574445142,1,0.256719356803161,1,-0.742628255148607,1,0.239025782358019,1,-0.760321829593749,1,-0.999347611951768
"ENSMUSG00000026417",0.147618406093572,0.726683205941114,1.03198710147312,1,0.0322923677073316,0.325916268762689,1.11206265611218,1,-0.999694733765789,1,0.0800755546390618,0.585092953900933,1.07977028840485
"ENSMUSG00000042474",0.124579770331976,0.222186163319806,1.96045083314307,1,-0.898334295757609,1,1.07778917200743,0.28724944447278,-2.85878512890068,1,-0.882661661135639,1,1.97612346776504
"ENSMUSG00000102856",0.0310098740955146,0.195056667874317,-1.91332521414572,1,-1.78521432005622,0.0276707006946457,-2.39355704256323,1,0.128110894089499,1,-0.480231828417511,0.806885880862891,-0.60834272250701
"ENSMUSG00000055184",0.0276653090052743,1,-0.928431523867901,0.414956951645842,-1.33095600139353,0.0197007659164142,-1.89509257531592,1,-0.402524477525624,0.414956951645842,-0.966661051448015,1,-0.564136573922391
"ENSMUSG00000004552",0.166032008385134,1,-2.13012260486247,0.22261320515682,0.857312822674521,1,0.0631316258523524,1,2.98743542753699,1,2.19325423071482,0.585092953900933,-0.794181196822169
"ENSMUSG00000042251",0.0195119396975844,0.325916268762689,0.482877927125028,0.325916268762689,0.654668959017514,0.011602209439894,1.28876091927302,1,0.171791031892486,1,0.805882992147995,1,0.634091960255509
"ENSMUSG00000013275",0.35934229599192,0.806885880862891,-0.459905437751131,0.98761342029669,-0.935764989528285,0.806885880862891,-0.56535103671816,1,-0.475859551777154,1,-0.105445598967029,1,0.370413952810125
"ENSMUSG00000026435",0.0203449985152084,0.325916268762689,0.886164131192346,0.0116022094398939,1.45308120137348,0.523071818441571,0.855561751314396,1,0.566917070181134,1,-0.0306023798779497,0.987613420296689,-0.597519450059084
"ENSMUSG00000042066",0.806782472743226,1,-0.288840723719512,1,-1.15909243558126,1,-0.671088136184217,1,-0.870251711861744,1,-0.382247412464705,1,0.488004299397039
"ENSMUSG00000026447",0.111888568722672,0.80688588086289,0.429657438360393,0.368212974836413,0.206668007679988,0.129218275666543,0.604878925157031,1,-0.222989430680405,1,0.175221486796638,1,0.398210917477043
"ENSMUSG00000102425",0.798486607120662,1,-0.584026225543942,1,0.511359341967284,1,-0.197589059230099,1,1.09538556751123,1,0.386437166313843,1,-0.708948401197383
"ENSMUSG00000046062",0.0726298867251077,0.987613420296689,0.242246246588617,1,-0.0522867969319246,0.466468454692816,0.58712723446978,0.368212974836413,-0.294533043520541,1,0.344880987881163,0.148610940055914,0.639414031401705
"ENSMUSG00000051998",0.344128930075474,0.688173550182288,1.00611989981772,1,-0.898389873195292,1,0.225621924218018,0.688173550182288,-1.90450977301301,1,-0.780497975599704,1,1.12401179741331
"ENSMUSG00000026463",0.196785749822119,1,-0.280173776920144,1,-1.52234805878064,0.195056667874317,-1.172324711738,1,-1.2421742818605,1,-0.892150934817859,1,0.35002334704264
"ENSMUSG00000041577",0.184789060667494,1,-0.454781125805269,1,0.186168794211499,1,-0.677780371840156,0.414956951645842,0.640949920016768,1,-0.222999246034887,0.466468454692816,-0.863949166051656
"ENSMUSG00000041559",0.340158269234763,1,-2.09613895208927,1,-1.27534558199773,1,0.879151204172088,0.987613420296689,0.820793370091541,1,2.97529015626136,0.652856580243274,2.15449678616982
"ENSMUSG00000020423",0.0128918821998558,0.523071818441571,-1.2567732664752,1,1.40781132627922,0.287752883586541,-1.69044635531234,0.0719772847482238,2.66458459275442,1,-0.43367308883714,0.0326638908312148,-3.09825768159156
"ENSMUSG00000026456",0.111332543401302,0.806885880862891,-0.923435100267234,1,-0.489701031846929,1,-0.409220106883195,0.195056667874317,0.433734068420304,1,0.514214993384039,0.414956951645842,0.0804809249637348
"ENSMUSG00000026457",0.0858010874001231,1,0.198356203378126,0.112067095784955,0.575711817484909,0.325916268762689,0.510316403197088,0.987613420296689,0.377355614106783,1,0.311960199818962,1,-0.0653954142878214
"ENSMUSG00000026452",0.068717700674234,1,-0.278997987908828,0.191154843499104,-2.12498889653606,1,1.26636833857501,0.757365650365831,-1.84599090862724,1,1.54536632648384,0.087813679462137,3.39135723511108
"ENSMUSG00000073557",0.272146670300179,1,-0.950021578300229,1,-2.87657639470697,0.523071818441571,-0.732024381485746,1,-1.92655481640674,1,0.217997196814483,0.806885880862891,2.14455201322123
"ENSMUSG00000026429",0.220856124710741,0.80688588086289,-1.69812347273987,0.652856580243274,-1.02177455895745,0.325916268762689,-1.27911757541091,1,0.676348913782428,1,0.419005897328961,1,-0.257343016453467
"ENSMUSG00000003051",0.0195119396975846,0.0617792938327117,-1.99439608139138,1,0.396637804155417,0.195056667874317,-1.57824282677178,0.148610940055914,2.39103388554679,1,0.416153254619598,0.414956951645842,-1.9748806309272
"ENSMUSG00000048096",0.136433864482747,1,-0.0952693991293036,0.22261320515682,-4.50591551154311,1,-1.98227080465525,0.325916268762689,-4.41064611241381,1,-1.88700140552594,0.585092953900933,2.52364470688786
"ENSMUSG00000041889",0.111888568722672,0.726683205941115,-2.5711230032133,0.806885880862891,-4.10889337996452,0.0969415875670879,-1.71654588342606,1,-1.53777037675122,1,0.854577119787234,1,2.39234749653846
"ENSMUSG00000026421",0.117596701638608,0.726683205941114,-0.812456559967116,1,-2.05169510118285,0.22261320515682,-2.15711086217357,1,-1.23923854121573,1,-1.34465430220646,0.466468454692816,-0.105415760990723
"ENSMUSG00000041801",0.0114812320462516,0.129218275666543,-3.50376038171878,1,-3.51162038438665,0.011602209439894,-4.2919284659552,1,-0.00786000266786666,1,-0.788168084236414,0.287752883586541,-0.780308081568548
"ENSMUSG00000041782",0.49469922162017,1,0.799422889486494,1,0.346199506214384,0.806885880862891,0.968680267439933,1,-0.45322338327211,1,0.169257377953439,1,0.622480761225549
"ENSMUSG00000026414",0.0535183498400825,1,0.517383436780202,1,-3.51389165139537,0.98761342029669,-2.346152179271,0.148610940055914,-4.03127508817557,0.0969415875670879,-2.8635356160512,1,1.16773947212437
"ENSMUSG00000026413",0.989333798765171,1,-0.94123067989971,1,-4.40274988462611,1,-1.1337105281995,1,-3.4615192047264,1,-0.192479848299788,1,3.26903935642661
"ENSMUSG00000041498",0.0837719837377368,1,-2.5311615206507,1,-1.25348014363704,0.071208614287907,-3.52121483891657,1,1.27768137701366,1,-0.990053318265876,0.520220155717485,-2.26773469527953
"ENSMUSG00000041483",0.129856881770778,1,0.15882451346375,0.253417121756203,-0.830253232667591,1,-0.571816698151792,0.368212974836413,-0.98907774613134,1,-0.730641211615541,1,0.258436534515799
"ENSMUSG00000097113",0.455489492552094,1,-0.386339107270123,1,0.137266654196401,1,-1.74820670164393,1,0.523605761466524,1,-1.36186759437381,0.726683205941114,-1.88547335584033
"ENSMUSG00000097448",0.692606219185495,1,-0.208620557955453,1,0.291978240969499,1,-0.425839190817462,1,0.500598798924953,1,-0.217218632862009,1,-0.717817431786961
"ENSMUSG00000026395",0.0475721765858404,1,-0.101274424793815,0.652856580243274,-0.701818109941244,0.0451578909987473,-2.2235079358323,1,-0.60054368514743,0.325916268762689,-2.12223351103849,1,-1.52168982589106
"ENSMUSG00000104291",0.0220021893709327,1,-0.515362340748478,0.0528879294252798,-3.30131765274108,0.148610940055914,-2.39430171901674,0.253417121756203,-2.78595531199261,0.585092953900933,-1.87893937826826,1,0.907015933724348
"ENSMUSG00000102243",0.0153455232673413,0.718283120810195,-2.57597340330402,0.00771130781462337,-3.95344553272363,0.459770320250393,-2.35480944873368,0.57753306301841,-1.37747212941961,1,0.221163954570347,0.884583436920033,1.59863608398996
"ENSMUSG00000033952",0.00934477727487525,0.253417121756203,-2.65721516641852,0.148610940055914,-2.41385854033416,0.00551751290674227,-3.15212938331117,1,0.243356626084362,1,-0.494914216892654,1,-0.738270842977016
"ENSMUSG00000026368",0.01154191706471,0.523071818441571,0.726778149969425,1,0.364234641438775,0.011602209439894,2.32527134585255,1,-0.36254350853065,0.98761342029669,1.59849319588313,0.0836405535631547,1.96103670441378
"ENSMUSG00000070594",0.00939430978456571,0.806885880862891,1.07897009125865,1,-0.784061378972825,0.0528879294252797,2.66640222713889,0.368212974836413,-1.86303147023148,1,1.58743213588024,0.0165572936118174,3.45046360611171
"ENSMUSG00000052726",0.00980000869048396,0.129218275666543,2.4526341000993,1,-0.657251196003294,0.585092953900933,2.14338179702223,0.0197007659164142,-3.10988529610259,1,-0.309252303077061,0.129218275666543,2.80063299302553
"ENSMUSG00000033849",0.172185870331291,0.40868801885347,-2.27887141879103,0.384952907029124,-5.02603953253906,0.433613532476087,-2.46115171280715,1,-2.74716811374803,1,-0.182280294016124,1,2.5648878197319
"ENSMUSG00000018196",0.0024539171624272,0.096941587567088,0.664645920937456,1,0.251812849591677,0.00166948322981299,1.13227327490082,1,-0.41283307134578,1,0.467627353963362,0.129218275666543,0.880460425309142
"ENSMUSG00000100455",0.0310098740955146,1,-0.721084218266746,0.80688588086289,-1.50051811361889,0.0276707006946457,-2.86543105567466,1,-0.779433895352147,0.195056667874317,-2.14434683740791,1,-1.36491294205577
"ENSMUSG00000026360",0.136433864482747,1,-0.803327613961341,1,-1.43705582483509,0.112067095784955,-2.03092168035189,1,-0.633728210873747,1,-1.22759406639055,1,-0.593865855516806
"ENSMUSG00000056220",0.0862341546500003,1,-0.7678581096738,1,-0.63379702114112,0.0617792938327118,-2.86500772647294,1,0.13406108853268,1,-2.09714961679914,1,-2.23121070533182
"ENSMUSG00000006014",0.00172154311304562,0.253417121756203,1.72274138818267,1,-0.342903184640262,0.0384566636927224,2.55931834506096,0.0528879294252797,-2.06564457282293,1,0.836576956878285,0.00551751290674226,2.90222152970122
"ENSMUSG00000066842",0.0289885269159662,1,-0.436536117472459,0.148610940055914,-1.0061661079588,0.0836405535631546,-1.77825032645411,0.523071818441571,-0.569629990486341,0.325916268762689,-1.34171420898166,1,-0.772084218495315
"ENSMUSG00000097426",0.00200115790298918,0.0969415875670879,3.91440299872247,1,0.206842265018603,0.0116022094398939,4.6775121133661,0.148610940055914,-3.70756073370387,1,0.763109114643633,0.0197007659164142,4.4706698483475
"ENSMUSG00000102095",0.00313961971451848,0.0969415875670879,4.25070155878661,1,-0.381777819646815,0.0719772847482237,4.48769527428169,0.0384566636927224,-4.63247937843342,1,0.236993715495082,0.0276707006946457,4.8694730939285
"ENSMUSG00000023150",0.0211025124141002,1,0.110608285221272,1,-0.846340443168735,0.22261320515682,0.876203139434094,1,-0.956948728390006,0.414956951645842,0.765594854212822,0.0138785012176004,1.72254358260283
"ENSMUSG00000026483",0.098261111577453,0.585092953900933,-1.4382576892116,1,-2.07591587215515,0.0836405535631547,-1.9532940170303,1,-0.637658182943556,1,-0.5150363278187,1,0.122621855124856
"ENSMUSG00000032666",0.842621621496128,1,-0.44839479915355,1,-0.867685673992742,1,-0.919270439458215,1,-0.419290874839192,1,-0.470875640304664,1,-0.0515847654654723
"ENSMUSG00000026482",0.111332543401302,1,-0.246169507643271,1,-0.375094086364897,0.112067095784955,-1.80969577257099,1,-0.128924578721627,0.523071818441571,-1.56352626492772,0.652856580243274,-1.43460168620609
"ENSMUSG00000026480",0.0569014101144256,0.987613420296689,-0.639074510676943,1,-0.627928049831208,0.0384566636927224,-2.38681279417498,1,0.0111464608457355,1,-1.74773828349803,0.652856580243274,-1.75888474434377
"ENSMUSG00000026478",0.00483855507929205,0.523071818441571,-1.54340321626296,1,-0.770490738767482,0.00804384670337686,-2.71458645853581,0.987613420296689,0.77291247749548,0.80688588086289,-1.17118324227285,0.0233790026157443,-1.94409571976833
